timestamp,bias_x,bias_y,bias_z
59010.98,0.416,-0.55,-0.747
59011.16,0.416,-0.55,-0.747
59011.34,0.412,-0.551,-0.746
59011.52,0.412,-0.551,-0.746
59013.53,0.414,-0.547,-0.744
59013.71,0.414,-0.547,-0.744
59013.89,0.414,-0.547,-0.744
59014.8,0.414,-0.547,-0.744
59014.26,0.421,-0.55,-0.745
59014.44,0.421,-0.55,-0.745
59014.62,0.421,-0.55,-0.745
59023.37,0.416,-0.547,-0.745
59023.55,0.416,-0.547,-0.745
59023.74,0.418,-0.546,-0.748
59023.92,0.418,-0.546,-0.748
59024.1,0.418,-0.546,-0.748
59024.28,0.418,-0.546,-0.748
59024.47,0.418,-0.546,-0.748
59024.65,0.42,-0.547,-0.751
59033.58,0.422,-0.548,-0.749
59033.76,0.422,-0.548,-0.749
59033.95,0.422,-0.548,-0.749
59034.13,0.422,-0.548,-0.749
59034.31,0.421,-0.544,-0.747
59034.49,0.421,-0.544,-0.747
59034.67,0.421,-0.544,-0.747
59034.86,0.421,-0.544,-0.747
59035.4,0.421,-0.544,-0.747
59035.22,0.422,-0.548,-0.743
59035.4,0.422,-0.548,-0.743
59037.96,0.422,-0.546,-0.75
59038.14,0.419,-0.55,-0.744
59038.32,0.419,-0.55,-0.744
59038.5,0.419,-0.55,-0.744
59038.68,0.419,-0.55,-0.744
59038.87,0.419,-0.55,-0.744
59039.5,0.419,-0.549,-0.747
59039.23,0.419,-0.549,-0.747
59049.99,0.416,-0.547,-0.745
59050.17,0.416,-0.547,-0.745
59050.35,0.416,-0.547,-0.745
59050.53,0.417,-0.547,-0.742
59050.72,0.417,-0.547,-0.742
59050.9,0.417,-0.547,-0.742
59051.8,0.417,-0.547,-0.742
59058.55,0.418,-0.546,-0.746
59058.73,0.418,-0.546,-0.746
59058.92,0.418,-0.546,-0.746
59059.1,0.418,-0.546,-0.746
59059.28,0.42,-0.546,-0.745
59059.46,0.42,-0.546,-0.745
59059.65,0.42,-0.546,-0.745
59060.92,0.415,-0.546,-0.741
59061.1,0.42,-0.548,-0.739
59061.29,0.42,-0.548,-0.739
59061.47,0.42,-0.548,-0.739
59061.65,0.42,-0.548,-0.739
59061.83,0.42,-0.548,-0.739
59062.2,0.42,-0.548,-0.741
59062.2,0.42,-0.548,-0.741
59068.3,0.417,-0.545,-0.74
59068.21,0.417,-0.545,-0.74
59068.4,0.417,-0.545,-0.74
59068.58,0.417,-0.545,-0.74
59068.76,0.411,-0.543,-0.747
59068.94,0.411,-0.543,-0.747
59069.12,0.411,-0.543,-0.747
59082.43,0.417,-0.547,-0.741
59082.61,0.417,-0.547,-0.741
59082.8,0.417,-0.547,-0.741
59082.98,0.417,-0.547,-0.741
59083.16,0.421,-0.544,-0.74
59083.34,0.421,-0.544,-0.74
59083.53,0.421,-0.544,-0.74
59083.71,0.421,-0.544,-0.74
59083.89,0.421,-0.544,-0.74
59084.7,0.419,-0.546,-0.745
59084.25,0.419,-0.546,-0.745
59084.44,0.419,-0.546,-0.745
59084.62,0.419,-0.546,-0.745
59084.8,0.419,-0.546,-0.745
59087.9,0.417,-0.55,-0.743
59088.8,0.417,-0.55,-0.743
59088.27,0.417,-0.55,-0.743
59088.45,0.417,-0.55,-0.743
59088.63,0.417,-0.55,-0.743
59088.81,0.41,-0.546,-0.747
59088.99,0.41,-0.546,-0.747
59089.18,0.41,-0.546,-0.747
59089.91,0.417,-0.548,-0.742
59090.9,0.417,-0.548,-0.742
59090.27,0.417,-0.548,-0.742
59090.45,0.417,-0.548,-0.742
59090.63,0.417,-0.548,-0.742
59090.82,0.416,-0.551,-0.749
59091.0,0.416,-0.551,-0.749
59091.18,0.416,-0.551,-0.749
59091.36,0.416,-0.551,-0.749
59091.55,0.416,-0.551,-0.749
59091.73,0.42,-0.548,-0.744
59091.91,0.42,-0.548,-0.744
59095.19,0.413,-0.548,-0.746
59095.37,0.413,-0.548,-0.746
59095.56,0.413,-0.548,-0.746
59095.74,0.413,-0.548,-0.746
59095.92,0.413,-0.548,-0.746
59096.1,0.413,-0.548,-0.746
59096.29,0.413,-0.548,-0.746
59096.47,0.413,-0.548,-0.746
59096.65,0.413,-0.548,-0.746
59096.83,0.413,-0.548,-0.746
59097.1,0.413,-0.548,-0.746
59097.2,0.413,-0.548,-0.746
59097.38,0.413,-0.548,-0.746
59100.48,0.413,-0.545,-0.739
59100.66,0.413,-0.545,-0.739
59100.84,0.413,-0.545,-0.739
59101.2,0.413,-0.545,-0.739
59101.21,0.413,-0.545,-0.739
59101.39,0.41,-0.547,-0.741
59101.57,0.41,-0.547,-0.741
59101.75,0.41,-0.547,-0.741
59101.94,0.41,-0.547,-0.741
59105.95,0.42,-0.544,-0.739
59106.13,0.416,-0.545,-0.74
59106.31,0.416,-0.545,-0.74
59106.49,0.416,-0.545,-0.74
59106.68,0.416,-0.545,-0.74
59106.86,0.416,-0.545,-0.74
59107.4,0.414,-0.549,-0.746
59107.22,0.414,-0.549,-0.746
59107.4,0.414,-0.549,-0.746
59107.59,0.414,-0.549,-0.746
59107.77,0.414,-0.549,-0.746
59107.95,0.418,-0.549,-0.742
59108.13,0.418,-0.549,-0.742
59109.59,0.416,-0.549,-0.742
59109.77,0.416,-0.549,-0.742
59109.96,0.409,-0.548,-0.741
59110.14,0.409,-0.548,-0.741
59110.32,0.409,-0.548,-0.741
59110.5,0.409,-0.548,-0.741
59110.68,0.409,-0.548,-0.741
59110.87,0.413,-0.545,-0.744
59118.71,0.418,-0.55,-0.742
59118.89,0.418,-0.55,-0.742
59119.7,0.418,-0.55,-0.742
59119.25,0.418,-0.55,-0.742
59119.43,0.42,-0.551,-0.746
59119.62,0.42,-0.551,-0.746
59119.8,0.42,-0.551,-0.746
59119.98,0.42,-0.551,-0.746
59120.16,0.42,-0.551,-0.746
59120.35,0.42,-0.551,-0.746
59120.53,0.414,-0.553,-0.745
59120.71,0.414,-0.553,-0.745
59122.72,0.424,-0.548,-0.751
59122.9,0.424,-0.548,-0.751
59123.8,0.424,-0.548,-0.751
59123.26,0.423,-0.547,-0.745
59123.44,0.423,-0.547,-0.745
59123.63,0.423,-0.547,-0.745
59123.81,0.423,-0.547,-0.745
59123.99,0.423,-0.547,-0.745
59124.17,0.423,-0.547,-0.745
59125.63,0.41,-0.548,-0.744
59125.81,0.41,-0.548,-0.744
59126.0,0.41,-0.548,-0.744
59126.18,0.408,-0.551,-0.744
59126.36,0.408,-0.551,-0.744
59126.54,0.408,-0.551,-0.744
59126.73,0.408,-0.551,-0.744
59126.91,0.408,-0.551,-0.744
59127.9,0.408,-0.551,-0.744
59127.27,0.408,-0.551,-0.744
59127.46,0.408,-0.551,-0.744
59127.64,0.408,-0.551,-0.744
59130.37,0.413,-0.553,-0.744
59130.55,0.413,-0.553,-0.744
59130.74,0.413,-0.553,-0.744
59130.92,0.412,-0.551,-0.745
59131.1,0.412,-0.551,-0.745
59131.28,0.412,-0.551,-0.745
59131.47,0.412,-0.551,-0.745
59131.65,0.412,-0.551,-0.745
59131.83,0.412,-0.551,-0.745
59132.1,0.409,-0.551,-0.742
59132.19,0.409,-0.551,-0.742
59132.38,0.409,-0.551,-0.742
59132.56,0.409,-0.551,-0.742
59136.39,0.414,-0.548,-0.743
59136.57,0.414,-0.548,-0.743
59136.75,0.414,-0.547,-0.749
59136.93,0.414,-0.547,-0.749
59137.12,0.414,-0.547,-0.749
59137.3,0.414,-0.547,-0.749
59137.48,0.414,-0.547,-0.749
59137.66,0.413,-0.546,-0.749
59137.84,0.413,-0.546,-0.749
59138.3,0.413,-0.546,-0.749
59138.21,0.413,-0.546,-0.749
59138.39,0.413,-0.546,-0.749
59138.57,0.415,-0.546,-0.745
59142.4,0.42,-0.549,-0.742
59142.58,0.42,-0.549,-0.742
59142.77,0.42,-0.549,-0.742
59142.95,0.42,-0.549,-0.742
59143.13,0.42,-0.549,-0.742
59143.31,0.42,-0.549,-0.742
59143.5,0.417,-0.55,-0.741
59143.68,0.417,-0.55,-0.741
59143.86,0.417,-0.55,-0.741
59144.4,0.417,-0.55,-0.741
59144.22,0.417,-0.55,-0.741
59144.41,0.413,-0.551,-0.739
59144.59,0.413,-0.551,-0.739
59144.77,0.413,-0.551,-0.739
59144.95,0.413,-0.551,-0.739
59145.14,0.413,-0.551,-0.739
59145.32,0.417,-0.548,-0.744
59145.5,0.417,-0.548,-0.744
59145.68,0.417,-0.548,-0.744
59145.86,0.417,-0.548,-0.744
59146.5,0.417,-0.548,-0.744
59146.78,0.418,-0.548,-0.747
59146.96,0.418,-0.548,-0.747
59147.14,0.418,-0.548,-0.747
59147.32,0.418,-0.545,-0.745
59147.51,0.418,-0.545,-0.745
59147.69,0.418,-0.545,-0.745
59147.87,0.418,-0.545,-0.745
59148.5,0.418,-0.545,-0.745
59148.23,0.418,-0.543,-0.744
59157.53,0.419,-0.547,-0.739
59157.71,0.42,-0.55,-0.743
59157.89,0.42,-0.55,-0.743
59158.8,0.42,-0.55,-0.743
59158.26,0.42,-0.55,-0.743
59158.44,0.42,-0.55,-0.743
59158.62,0.42,-0.55,-0.743
59158.81,0.408,-0.551,-0.744
59166.83,0.415,-0.547,-0.742
59167.1,0.415,-0.547,-0.742
59167.19,0.415,-0.547,-0.742
59167.37,0.418,-0.547,-0.738
59167.56,0.418,-0.547,-0.738
59167.74,0.418,-0.547,-0.738
59167.92,0.418,-0.547,-0.738
59168.1,0.418,-0.547,-0.738
59168.29,0.416,-0.55,-0.742
59168.47,0.416,-0.55,-0.742
59168.65,0.416,-0.55,-0.742
59168.83,0.416,-0.55,-0.742
59171.2,0.42,-0.548,-0.743
59171.38,0.42,-0.548,-0.743
59171.57,0.42,-0.548,-0.743
59171.75,0.42,-0.548,-0.743
59171.93,0.42,-0.548,-0.743
59172.11,0.417,-0.55,-0.74
59172.3,0.417,-0.55,-0.74
59172.48,0.417,-0.55,-0.74
59172.66,0.417,-0.55,-0.74
59182.87,0.415,-0.549,-0.743
59183.5,0.415,-0.549,-0.743
59183.23,0.415,-0.549,-0.743
59183.41,0.415,-0.549,-0.743
59183.6,0.411,-0.548,-0.74
59183.78,0.411,-0.548,-0.74
59183.96,0.411,-0.548,-0.74
59184.14,0.411,-0.548,-0.74
59184.33,0.411,-0.548,-0.74
59184.51,0.411,-0.548,-0.74
59184.69,0.411,-0.547,-0.744
59184.87,0.411,-0.547,-0.744
59186.88,0.419,-0.546,-0.746
59187.6,0.419,-0.546,-0.746
59187.24,0.419,-0.546,-0.746
59187.42,0.412,-0.547,-0.741
59187.61,0.412,-0.547,-0.741
59187.79,0.412,-0.547,-0.741
59187.97,0.412,-0.547,-0.741
59188.15,0.412,-0.547,-0.741
59196.17,0.414,-0.542,-0.745
59196.36,0.414,-0.542,-0.745
59196.54,0.414,-0.542,-0.745
59196.72,0.414,-0.542,-0.745
59196.9,0.414,-0.542,-0.745
59197.8,0.415,-0.545,-0.747
59197.27,0.415,-0.545,-0.747
59208.93,0.416,-0.542,-0.742
59209.11,0.416,-0.542,-0.742
59209.3,0.416,-0.542,-0.742
59209.48,0.419,-0.543,-0.747
59209.66,0.419,-0.543,-0.747
59209.84,0.419,-0.543,-0.747
59210.3,0.419,-0.543,-0.747
59210.21,0.419,-0.543,-0.747
59210.39,0.419,-0.547,-0.745
59210.57,0.419,-0.547,-0.745
59210.75,0.419,-0.547,-0.745
59210.94,0.419,-0.547,-0.745
59214.58,0.415,-0.546,-0.738
59214.76,0.415,-0.546,-0.738
59214.95,0.415,-0.546,-0.738
59215.13,0.415,-0.546,-0.738
59215.31,0.414,-0.544,-0.745
59215.49,0.414,-0.544,-0.745
59215.68,0.414,-0.544,-0.745
59215.86,0.414,-0.544,-0.745
59216.4,0.414,-0.544,-0.745
59227.34,0.416,-0.547,-0.743
59227.52,0.416,-0.547,-0.743
59227.7,0.41,-0.546,-0.743
59227.89,0.41,-0.546,-0.743
59228.7,0.41,-0.546,-0.743
59228.25,0.41,-0.546,-0.743
59228.43,0.41,-0.546,-0.743
59228.62,0.411,-0.552,-0.743
59228.8,0.411,-0.552,-0.743
59228.98,0.411,-0.552,-0.743
59232.63,0.414,-0.548,-0.738
59232.81,0.414,-0.548,-0.738
59232.99,0.414,-0.548,-0.738
59233.17,0.414,-0.548,-0.738
59233.35,0.413,-0.546,-0.737
59233.54,0.413,-0.546,-0.737
59233.72,0.413,-0.546,-0.737
59233.9,0.413,-0.546,-0.737
59234.8,0.413,-0.546,-0.737
59234.27,0.413,-0.546,-0.737
59234.45,0.416,-0.546,-0.74
59234.63,0.416,-0.546,-0.74
59234.81,0.416,-0.546,-0.74
59234.99,0.416,-0.546,-0.74
59235.18,0.416,-0.546,-0.74
59235.36,0.416,-0.547,-0.741
59235.54,0.416,-0.547,-0.741
59235.72,0.416,-0.547,-0.741
59235.91,0.416,-0.547,-0.741
59236.9,0.416,-0.547,-0.741
59240.28,0.418,-0.547,-0.742
59240.46,0.418,-0.547,-0.742
59240.64,0.418,-0.547,-0.742
59240.83,0.418,-0.547,-0.742
59241.1,0.415,-0.547,-0.742
59241.19,0.415,-0.547,-0.742
59241.37,0.415,-0.547,-0.742
59241.56,0.415,-0.547,-0.742
59241.74,0.415,-0.547,-0.742
59241.92,0.415,-0.547,-0.742
59242.1,0.415,-0.545,-0.746
59242.28,0.415,-0.545,-0.746
59242.47,0.415,-0.545,-0.746
59243.38,0.416,-0.546,-0.741
59243.56,0.416,-0.546,-0.741
59243.74,0.416,-0.546,-0.741
59243.92,0.411,-0.544,-0.739
59244.11,0.411,-0.544,-0.739
59244.29,0.411,-0.544,-0.739
59244.47,0.411,-0.544,-0.739
59244.65,0.411,-0.544,-0.739
59244.84,0.414,-0.544,-0.738
59245.2,0.414,-0.544,-0.738
59245.2,0.414,-0.544,-0.738
59251.94,0.416,-0.544,-0.744
59252.13,0.416,-0.544,-0.744
59252.31,0.416,-0.544,-0.744
59252.49,0.414,-0.549,-0.741
59252.67,0.414,-0.549,-0.741
59252.85,0.414,-0.549,-0.741
59253.4,0.414,-0.549,-0.741
59253.22,0.414,-0.549,-0.741
59253.4,0.414,-0.549,-0.741
59253.58,0.416,-0.551,-0.741
59253.77,0.416,-0.551,-0.741
59263.24,0.419,-0.542,-0.743
59263.43,0.419,-0.542,-0.743
59263.61,0.419,-0.542,-0.743
59263.79,0.419,-0.542,-0.743
59263.97,0.417,-0.545,-0.742
59264.15,0.417,-0.545,-0.742
59264.34,0.417,-0.545,-0.742
59264.52,0.417,-0.545,-0.742
59264.7,0.417,-0.545,-0.742
59264.88,0.417,-0.545,-0.742
59265.7,0.419,-0.545,-0.737
59265.25,0.419,-0.545,-0.737
59271.26,0.422,-0.546,-0.746
59271.45,0.422,-0.546,-0.746
59271.63,0.42,-0.546,-0.742
59271.81,0.42,-0.546,-0.742
59271.99,0.42,-0.546,-0.742
59272.17,0.42,-0.546,-0.742
59272.36,0.42,-0.546,-0.742
59272.54,0.42,-0.546,-0.742
59272.72,0.415,-0.547,-0.743
59272.9,0.415,-0.547,-0.743
59273.9,0.415,-0.547,-0.743
59281.65,0.417,-0.549,-0.741
59281.83,0.417,-0.549,-0.741
59282.2,0.417,-0.549,-0.741
59282.2,0.415,-0.552,-0.742
59282.38,0.415,-0.552,-0.742
59282.56,0.415,-0.552,-0.742
59282.74,0.415,-0.552,-0.742
59282.93,0.415,-0.552,-0.742
59283.11,0.425,-0.538,-0.739
59283.29,0.425,-0.538,-0.739
59283.47,0.425,-0.538,-0.739
59283.66,0.425,-0.538,-0.739
59292.4,0.419,-0.549,-0.746
59292.22,0.419,-0.549,-0.746
59292.4,0.419,-0.549,-0.746
59292.59,0.419,-0.549,-0.746
59292.77,0.418,-0.551,-0.744
59292.95,0.418,-0.551,-0.744
59293.13,0.418,-0.551,-0.744
59293.31,0.418,-0.551,-0.744
59293.5,0.418,-0.551,-0.744
59293.68,0.418,-0.549,-0.738
59293.86,0.418,-0.549,-0.738
59294.4,0.418,-0.549,-0.738
59301.52,0.415,-0.553,-0.742
59301.7,0.415,-0.553,-0.742
59301.88,0.415,-0.553,-0.742
59302.6,0.415,-0.553,-0.742
59302.24,0.418,-0.552,-0.742
59302.43,0.418,-0.552,-0.742
59302.61,0.418,-0.552,-0.742
59302.79,0.418,-0.552,-0.742
59302.97,0.418,-0.552,-0.742
59303.16,0.418,-0.552,-0.742
59303.34,0.417,-0.551,-0.74
59309.72,0.418,-0.553,-0.74
59309.9,0.409,-0.552,-0.744
59310.8,0.409,-0.552,-0.744
59310.26,0.409,-0.552,-0.744
59310.45,0.409,-0.552,-0.744
59310.63,0.409,-0.552,-0.744
59310.81,0.409,-0.552,-0.744
59310.99,0.409,-0.551,-0.743
59311.17,0.409,-0.551,-0.743
59311.36,0.409,-0.551,-0.743
59311.54,0.409,-0.551,-0.743
59317.92,0.413,-0.543,-0.745
59318.1,0.413,-0.543,-0.745
59318.28,0.413,-0.543,-0.745
59318.46,0.413,-0.543,-0.745
59318.65,0.421,-0.546,-0.747
59318.83,0.421,-0.546,-0.747
59319.1,0.421,-0.546,-0.747
59319.19,0.421,-0.546,-0.747
59319.38,0.421,-0.546,-0.747
59319.56,0.416,-0.545,-0.743
59319.74,0.416,-0.545,-0.743
59319.92,0.416,-0.545,-0.743
59327.3,0.416,-0.548,-0.739
59327.21,0.412,-0.551,-0.738
59327.39,0.412,-0.551,-0.738
59327.58,0.412,-0.551,-0.738
59327.76,0.412,-0.551,-0.738
59327.94,0.412,-0.551,-0.738
59328.12,0.421,-0.549,-0.744
59328.3,0.421,-0.549,-0.744
59328.49,0.421,-0.549,-0.744
59328.67,0.421,-0.549,-0.744
59328.85,0.421,-0.549,-0.744
59335.5,0.417,-0.546,-0.743
59335.23,0.417,-0.546,-0.743
59335.41,0.417,-0.546,-0.743
59335.59,0.417,-0.546,-0.743
59335.78,0.421,-0.55,-0.746
59335.96,0.421,-0.55,-0.746
59336.14,0.421,-0.55,-0.746
59336.32,0.421,-0.55,-0.746
59336.51,0.421,-0.55,-0.746
59336.69,0.421,-0.55,-0.746
59336.87,0.416,-0.546,-0.743
59337.5,0.416,-0.546,-0.743
59337.23,0.416,-0.546,-0.743
59337.42,0.416,-0.546,-0.743
59337.6,0.416,-0.546,-0.743
59337.78,0.419,-0.548,-0.743
59337.96,0.419,-0.548,-0.743
59338.15,0.419,-0.548,-0.743
59338.33,0.419,-0.548,-0.743
59338.51,0.419,-0.548,-0.743
59338.69,0.416,-0.547,-0.741
59339.79,0.417,-0.549,-0.74
59339.97,0.417,-0.549,-0.74
59340.15,0.417,-0.549,-0.74
59340.33,0.417,-0.549,-0.74
59340.51,0.417,-0.549,-0.74
59340.7,0.416,-0.545,-0.739
59340.88,0.416,-0.545,-0.739
59341.6,0.416,-0.545,-0.739
59341.24,0.416,-0.545,-0.739
59341.43,0.416,-0.545,-0.739
59341.61,0.414,-0.545,-0.744
59341.79,0.414,-0.545,-0.744
59341.97,0.414,-0.545,-0.744
59342.15,0.414,-0.545,-0.744
59342.34,0.414,-0.545,-0.744
59342.52,0.412,-0.547,-0.744
59342.7,0.412,-0.547,-0.744
59342.88,0.412,-0.547,-0.744
59343.7,0.412,-0.547,-0.744
59343.25,0.412,-0.547,-0.744
59349.8,0.416,-0.549,-0.741
59349.26,0.417,-0.547,-0.741
59349.44,0.417,-0.547,-0.741
59349.63,0.417,-0.547,-0.741
59349.81,0.417,-0.547,-0.741
59349.99,0.417,-0.547,-0.741
59350.17,0.417,-0.55,-0.743
59350.36,0.417,-0.55,-0.743
59350.54,0.417,-0.55,-0.743
59350.72,0.417,-0.55,-0.743
59350.9,0.417,-0.55,-0.743
59351.8,0.418,-0.546,-0.743
59351.27,0.418,-0.546,-0.743
59351.45,0.418,-0.546,-0.743
59351.63,0.418,-0.546,-0.743
59351.81,0.418,-0.546,-0.743
59352.0,0.418,-0.546,-0.743
59352.18,0.415,-0.546,-0.743
59352.36,0.415,-0.546,-0.743
59352.54,0.415,-0.546,-0.743
59352.72,0.415,-0.546,-0.743
59352.91,0.415,-0.546,-0.743
59353.9,0.418,-0.548,-0.742
59353.27,0.418,-0.548,-0.742
59353.45,0.418,-0.548,-0.742
59358.37,0.414,-0.547,-0.739
59358.56,0.414,-0.547,-0.739
59358.74,0.414,-0.546,-0.744
59358.92,0.414,-0.546,-0.744
59359.1,0.414,-0.546,-0.744
59359.28,0.414,-0.546,-0.744
59359.47,0.414,-0.546,-0.744
59359.65,0.414,-0.546,-0.744
59359.83,0.42,-0.546,-0.741
59360.1,0.42,-0.546,-0.741
59360.2,0.42,-0.546,-0.741
59360.38,0.42,-0.546,-0.741
59368.58,0.418,-0.55,-0.743
59368.76,0.418,-0.55,-0.743
59368.94,0.418,-0.55,-0.743
59369.13,0.418,-0.55,-0.743
59369.31,0.422,-0.548,-0.745
59369.49,0.422,-0.548,-0.745
59369.67,0.422,-0.548,-0.745
59369.85,0.422,-0.548,-0.745
59370.4,0.422,-0.548,-0.745
59370.22,0.419,-0.55,-0.743
59370.4,0.419,-0.55,-0.743
59375.69,0.411,-0.544,-0.742
59375.87,0.411,-0.544,-0.742
59376.5,0.413,-0.543,-0.744
59376.23,0.413,-0.543,-0.744
59376.42,0.413,-0.543,-0.744
59376.6,0.413,-0.543,-0.744
59376.78,0.413,-0.543,-0.744
59376.96,0.415,-0.546,-0.744
59377.14,0.415,-0.546,-0.744
59377.33,0.415,-0.546,-0.744
59382.25,0.418,-0.548,-0.742
59382.43,0.418,-0.548,-0.742
59382.61,0.418,-0.548,-0.742
59382.79,0.416,-0.547,-0.743
59382.98,0.416,-0.547,-0.743
59383.16,0.416,-0.547,-0.743
59383.34,0.416,-0.547,-0.743
59383.52,0.416,-0.547,-0.743
59383.71,0.417,-0.552,-0.743
59383.89,0.417,-0.552,-0.743
59390.9,0.418,-0.542,-0.742
59390.27,0.418,-0.542,-0.742
59390.45,0.415,-0.544,-0.739
59390.63,0.415,-0.544,-0.739
59390.81,0.415,-0.544,-0.739
59391.0,0.415,-0.544,-0.739
59391.18,0.415,-0.544,-0.739
59391.36,0.417,-0.541,-0.743
59391.54,0.417,-0.541,-0.743
59391.73,0.417,-0.541,-0.743
59391.91,0.417,-0.541,-0.743
59392.9,0.417,-0.541,-0.743
59400.29,0.417,-0.548,-0.743
59400.47,0.417,-0.548,-0.743
59400.66,0.417,-0.548,-0.743
59400.84,0.415,-0.545,-0.744
59401.2,0.415,-0.545,-0.744
59401.2,0.415,-0.545,-0.744
59401.39,0.415,-0.545,-0.744
59401.57,0.415,-0.545,-0.744
59401.75,0.415,-0.545,-0.744
59401.93,0.412,-0.545,-0.745
59402.11,0.412,-0.545,-0.745
59402.3,0.412,-0.545,-0.745
59402.48,0.412,-0.545,-0.745
59403.39,0.414,-0.55,-0.74
59403.57,0.414,-0.55,-0.74
59403.76,0.406,-0.548,-0.742
59403.94,0.406,-0.548,-0.742
59404.12,0.406,-0.548,-0.742
59404.3,0.406,-0.548,-0.742
59404.48,0.406,-0.548,-0.742
59404.67,0.413,-0.55,-0.742
59404.85,0.413,-0.55,-0.742
59405.3,0.413,-0.55,-0.742
59405.21,0.413,-0.55,-0.742
59405.4,0.413,-0.55,-0.742
59405.58,0.413,-0.55,-0.742
59405.76,0.417,-0.548,-0.743
59405.94,0.417,-0.548,-0.743
59406.12,0.417,-0.548,-0.743
59406.31,0.417,-0.548,-0.743
59406.49,0.417,-0.548,-0.743
59406.67,0.414,-0.543,-0.741
59406.85,0.414,-0.543,-0.741
59407.4,0.414,-0.543,-0.741
59407.22,0.414,-0.543,-0.741
59407.4,0.414,-0.543,-0.741
59407.58,0.416,-0.549,-0.743
59407.77,0.416,-0.549,-0.743
59412.87,0.416,-0.54,-0.743
59413.5,0.416,-0.54,-0.743
59413.23,0.416,-0.54,-0.743
59413.42,0.416,-0.544,-0.739
59413.6,0.416,-0.544,-0.739
59413.78,0.416,-0.544,-0.739
59413.96,0.416,-0.544,-0.739
59414.15,0.416,-0.544,-0.739
59414.33,0.417,-0.547,-0.741
59414.51,0.417,-0.547,-0.741
59414.69,0.417,-0.547,-0.741
59414.87,0.417,-0.547,-0.741
59424.17,0.423,-0.552,-0.746
59424.35,0.423,-0.552,-0.746
59424.53,0.423,-0.552,-0.746
59424.72,0.423,-0.552,-0.746
59424.9,0.422,-0.552,-0.745
59425.8,0.422,-0.552,-0.745
59425.26,0.422,-0.552,-0.745
59425.45,0.422,-0.552,-0.745
59425.63,0.422,-0.552,-0.745
59425.81,0.419,-0.552,-0.747
59425.99,0.419,-0.552,-0.747
59426.18,0.419,-0.552,-0.747
59426.36,0.419,-0.552,-0.747
59426.54,0.419,-0.552,-0.747
59426.72,0.416,-0.555,-0.74
59426.9,0.416,-0.555,-0.74
59427.9,0.416,-0.555,-0.74
59427.27,0.416,-0.555,-0.74
59427.45,0.416,-0.555,-0.74
59427.63,0.413,-0.55,-0.744
59427.82,0.413,-0.55,-0.744
59428.0,0.413,-0.55,-0.744
59428.18,0.413,-0.55,-0.744
59428.36,0.413,-0.55,-0.744
59436.56,0.419,-0.549,-0.743
59436.75,0.419,-0.549,-0.743
59436.93,0.419,-0.549,-0.743
59437.11,0.419,-0.549,-0.743
59437.29,0.413,-0.548,-0.737
59437.48,0.413,-0.548,-0.737
59437.66,0.413,-0.548,-0.737
59437.84,0.413,-0.548,-0.737
59438.2,0.413,-0.548,-0.737
59438.2,0.407,-0.552,-0.74
59438.39,0.407,-0.552,-0.74
59438.57,0.407,-0.552,-0.74
59443.85,0.414,-0.546,-0.743
59444.4,0.418,-0.55,-0.746
59444.22,0.418,-0.55,-0.746
59444.4,0.418,-0.55,-0.746
59444.58,0.418,-0.55,-0.746
59444.77,0.418,-0.55,-0.746
59444.95,0.421,-0.545,-0.746
59445.13,0.421,-0.545,-0.746
59445.31,0.421,-0.545,-0.746
59445.5,0.421,-0.545,-0.746
59447.14,0.415,-0.544,-0.741
59447.32,0.415,-0.544,-0.741
59447.5,0.415,-0.544,-0.741
59447.68,0.415,-0.544,-0.741
59447.86,0.417,-0.548,-0.746
59448.5,0.417,-0.548,-0.746
59448.23,0.417,-0.548,-0.746
59448.41,0.417,-0.548,-0.746
59450.96,0.414,-0.544,-0.743
59451.15,0.414,-0.544,-0.743
59451.33,0.414,-0.544,-0.743
59451.51,0.414,-0.544,-0.743
59451.69,0.414,-0.543,-0.744
59451.87,0.414,-0.543,-0.744
59452.6,0.414,-0.543,-0.744
59452.24,0.414,-0.543,-0.744
59452.42,0.414,-0.543,-0.744
59452.6,0.416,-0.547,-0.743
59452.79,0.416,-0.547,-0.743
59452.97,0.416,-0.547,-0.743
59453.15,0.416,-0.547,-0.743
59453.33,0.416,-0.547,-0.743
59453.52,0.422,-0.549,-0.74
59453.7,0.422,-0.549,-0.74
59456.43,0.416,-0.551,-0.743
59456.61,0.416,-0.551,-0.743
59456.8,0.416,-0.551,-0.743
59456.98,0.416,-0.551,-0.743
59457.16,0.416,-0.551,-0.743
59457.34,0.41,-0.549,-0.745
59457.52,0.41,-0.549,-0.745
59457.71,0.41,-0.549,-0.745
59457.89,0.41,-0.549,-0.745
59458.7,0.41,-0.549,-0.745
59458.25,0.41,-0.549,-0.745
59458.44,0.411,-0.547,-0.742
59458.62,0.411,-0.547,-0.742
59458.8,0.411,-0.547,-0.742
59458.98,0.411,-0.547,-0.742
59459.17,0.411,-0.547,-0.742
59459.35,0.42,-0.547,-0.744
59459.53,0.42,-0.547,-0.744
59462.99,0.423,-0.549,-0.741
59463.18,0.422,-0.547,-0.745
59463.36,0.422,-0.547,-0.745
59463.54,0.422,-0.547,-0.745
59463.72,0.422,-0.547,-0.745
59463.9,0.422,-0.547,-0.745
59464.9,0.432,-0.543,-0.742
59464.27,0.432,-0.543,-0.742
59464.45,0.432,-0.543,-0.742
